"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_hal","tmle_se_hal","tmle_lower_hal","tmle_upper_hal","cvtmle_hal","cvtmle_se_hal","cvtmle_lower_hal","cvtmle_upper_hal","cvaiptw_hal","cvaiptw_se_hal","cvaiptw_lower_hal","cvaiptw_upper_hal","tmle_hal2","tmle_lower_hal2","tmle_upper_hal2","tmle_lower_boot","tmle_upper_boot","tmle_lower_pl","tmle_upper_pl"
374,0.1153,0.178065007163994,0.0251155372388172,0.128839458723538,0.22729055560445,0.174961199474368,0.0268342300418714,0.122367075039437,0.227555323909299,0.177952441949247,0.613549068119731,0.124172494934431,0.231732388964064,0.173380620518511,0.0218415544809876,0.130571960369406,0.216189280667616,0.182264232853079,0.0244106296905059,0.134420277819743,0.230108187886415,0.182050279557025,0.545903125179755,0.13419976087339,0.22990079824066,0.172736685144659,0.13024539537341,0.215227974915908,0.127625810376368,0.222404659564329,-0.123216137143927,0.51126646912062
375,0.1153,0.126579570343281,0.0248804032569296,0.0778148760388658,0.175344264647696,0.147844697147687,0.0371229622993586,0.075085028041506,0.220604366253868,0.164050035006384,1.06366412819127,0.0708157634085256,0.257284306604242,0.142358622088125,0.0214926674756294,0.100233767904196,0.184483476272054,0.15252253420214,0.023786058896593,0.105902715430669,0.19914235297361,0.15237309254726,0.5317997409113,0.105758790000358,0.198987395094162,0.142790780077115,0.100364667957438,0.185216892196791,0.103016882907961,0.19140505923007,-0.182802420747093,0.459494559186331
376,0.1153,0.102472080926669,0.02725441991586,0.0490543994720521,0.155889762381286,0.108785842290328,0.0286927202709108,0.0525491439408607,0.165022540639796,0.103245993062374,0.64656256448806,0.0465722855030193,0.159919700621728,0.0950581283788818,0.0229746128845516,0.0500287145664108,0.140087542191353,0.0974302768353048,0.0275244710929251,0.0434833047996577,0.151377248870952,0.0960922846876316,0.62089672463232,0.0416682871828661,0.150516282192397,0.0998721920076736,0.055487256565908,0.144257127449439,0.0473972346253448,0.148177048891492,-0.0883638334162841,0.26250161880654
377,0.1153,0.115142441899067,0.0244410148196891,0.067238933106867,0.163045950691268,0.111800793961431,0.026544514013955,0.0597745025069608,0.163827085415902,0.111364967975998,0.592532924922615,0.0594271671338749,0.163302768818121,0.117455508066555,0.0222395462793421,0.0738667983265326,0.161044217806577,0.124739559721805,0.0246634838005123,0.0764000197395143,0.173079099704097,0.124817597223039,0.551410657452982,0.0764843220505963,0.173150872395482,0.115795655033624,0.0723622197473913,0.159229090319857,0.0707242546103967,0.154351802229811,-0.103455340123594,0.332512215058723
378,0.1153,0.123745635640242,0.0256909385651516,0.0733923213235139,0.174098949956971,0.119572587600841,0.0260744628103232,0.0684675795763788,0.170677595625304,0.119444791339391,0.585171023869172,0.0681522895762739,0.170737293102508,0.13786625856069,0.0233541610305213,0.0920929440517191,0.18363957306966,0.142890331013419,0.026497250668913,0.09095667401302,0.194823988013819,0.143195512412333,0.590672889653421,0.0914207508500668,0.194970273974599,0.133717389787859,0.0894772903135663,0.177957489262153,0.0822426955416177,0.182259483267998,-0.0987820733503972,0.354242844496648
379,0.1153,0.137317555218421,0.0227219353483305,0.0927833802766457,0.181851730160197,0.141856973426928,0.0257940650342976,0.0913015349448209,0.192412411909035,0.145503039495637,0.582220155828581,0.0944691927205505,0.196536886270724,0.137408854467725,0.0204384687467637,0.097350191824921,0.17746751711053,0.137009339032731,0.0236127761500407,0.0907291482036451,0.183289529861817,0.13706764721717,0.527934101666703,0.0907921828896627,0.183343111544678,0.13912191102184,0.0986341330364402,0.17960968900724,0.0999732394701154,0.175061225085349,-0.138239775989837,0.373067670033229
380,0.1153,0.0943027201563699,0.0239535861401184,0.0473545540211601,0.14125088629158,0.0929622020893252,0.0250618976028042,0.0438417854035983,0.142082618775052,0.092079843215978,0.560304279595145,0.0429670076914333,0.141192678740523,0.104679903519605,0.02213892596807,0.0612884059657897,0.148071401073421,0.108729320200247,0.0259076699174389,0.0579512202387151,0.159507420161779,0.108104621591234,0.580553799855567,0.0572168373571785,0.15899240582529,0.10341619204654,0.0600162491370014,0.146816134956079,0.0617201433754989,0.152840843913257,-0.0690227970256421,0.269685816759204
381,0.1153,0.142808776864653,0.0246292418396872,0.0945363498923394,0.191081203836967,0.13579219185491,0.0264939664788566,0.0838649717487393,0.18771941196108,0.13722911476694,0.589403294915677,0.0855656380900625,0.188892591443817,0.159240603802653,0.0217336659164257,0.116643401354433,0.201837806250873,0.146171347148613,0.0253687578436571,0.0964494954425271,0.195893198854699,0.145903139619639,0.568028819808096,0.0961132182922597,0.195693060947019,0.148490234654245,0.105267705625662,0.191712763682829,0.102603025941015,0.207290760594296,-0.0996792535302148,0.403372056842271
382,0.1153,0.162323989560578,0.0250107284035427,0.113303862662521,0.211344116458634,0.160570529276355,0.0278073104519864,0.106069202283537,0.215071856269172,0.161074219851355,0.624370938410847,0.106345694082045,0.215802745620665,0.168962728089369,0.0213868399879449,0.127045291969876,0.210880164208862,0.164233064247292,0.0251918221764567,0.114858000076499,0.213608128418084,0.164184329092857,0.563505078707649,0.114790931155915,0.213577727029798,0.170287730289142,0.128095081535397,0.212480379042887,0.11753273837448,0.215438164181894,-0.160487976136914,0.522004450041587
383,0.1153,0.15163693353996,0.0236425491057486,0.105298388789973,0.197975478289946,0.150709250354323,0.0265352176477773,0.0987011794427483,0.202717321265899,0.151824375651501,0.590152655475132,0.10009521462552,0.203553536677482,0.152458031582926,0.0210884239468647,0.111125480156359,0.193790583009493,0.153859025051501,0.0241628714473306,0.106500667251662,0.20121738285134,0.153836982617592,0.540331763782183,0.106474815292195,0.201199149942989,0.154077833320131,0.112529876766949,0.195625789873314,0.102503823301181,0.202072462650249,-0.188885150962017,0.450667410684129
384,0.1153,0.169575850641886,0.0236719035716144,0.123179772196016,0.215971929087755,0.166074386659359,0.0249154438763522,0.11724101400288,0.214907759315839,0.168938298599871,0.560138986403098,0.119839951662421,0.218036645537321,0.169320743624865,0.0211287753057625,0.127909104988132,0.210732382261599,0.165169640103,0.0247008016077922,0.116756958562458,0.213582321643541,0.1644663664852,0.55221277774124,0.116062782369523,0.212869950600877,0.168502446577595,0.127463813818766,0.209541079336424,0.125051669578541,0.197898492165579,-0.181577267803974,0.551733134130617
385,0.1153,0.152456672464367,0.0262260414453389,0.101054575774448,0.203858769154286,0.146477580813101,0.0273485984706044,0.0928753127830687,0.200079848843132,0.146773312211423,0.610670524586323,0.0932456806620686,0.200300943760778,0.166715812112929,0.0234794086572791,0.120697016766364,0.212734607459494,0.170338344765885,0.0264431075737399,0.118510806282037,0.222165883249734,0.170651775703344,0.590972715583477,0.118850733239566,0.222452818167123,0.167434640721605,0.121376726202065,0.213492555241144,0.127388943442603,0.226583119796805,-0.12893419555607,0.476159432456152
386,0.1153,0.129165385782862,0.0240654480557763,0.081997974321721,0.176332797244003,0.132247599096508,0.0274410401177897,0.0784641487673219,0.186031049425695,0.134254784825767,0.606338385521274,0.0811068820079595,0.187402687643574,0.14403795936297,0.0225304822693205,0.0998790255607831,0.188196893165156,0.14339991936821,0.0247051276485102,0.0949787589436651,0.191821079792754,0.143204303351253,0.552635467437363,0.0947636688501342,0.191644937852372,0.139720826490796,0.0970541442505995,0.182387508730992,0.0968291931289463,0.184480103337542,-0.12606089449625,0.445646552838756
387,0.1153,0.100777025786645,0.0266945556018834,0.0484566582236512,0.153097393349638,0.108297022633005,0.0277696815385757,0.0538694469552498,0.16272459831076,0.106500104580675,0.621291624773853,0.0520414925523269,0.160958716609024,0.101577916282999,0.0236756174896308,0.055174558691576,0.147981273874422,0.105553186090186,0.0266158659204208,0.0533870474688138,0.157719324711557,0.104881583014842,0.595244765416153,0.0527060788729614,0.157057087156722,0.100726087940672,0.0545151049721956,0.146937070909148,0.0474711511788159,0.142037380474358,-0.0919906270244068,0.267930492911156
388,0.1153,0.110400198690085,0.0259036944951914,0.0596298904129815,0.161170506967189,0.116378126875409,0.0287794688681515,0.0599714043996407,0.172784849351178,0.116695158910136,0.643755098535537,0.0602675365915843,0.173122781228687,0.127211883538171,0.0231447686671948,0.0818489705199581,0.172574796556384,0.13458070789039,0.0264017262596606,0.0828342752917696,0.18632714048901,0.13486972480971,0.590777616599298,0.083085783525898,0.186653666093523,0.124962760862133,0.0792976649717991,0.170627856752467,0.0934405168861682,0.18044432730817,-0.111908626416874,0.413605619296138
389,0.1153,0.129416808276206,0.024228237383022,0.0819303355965957,0.176903280955816,0.125360002989985,0.0250160370777621,0.0763294712816522,0.174390534698317,0.127127345353522,0.561437329061747,0.077915193664313,0.176339497042731,0.132874487321985,0.0215901439158675,0.090558582825848,0.175190391818122,0.130420570957092,0.0240761535573084,0.0832321770985112,0.177608964815672,0.130639951199999,0.53856364944304,0.0834327659296908,0.177847136470307,0.130381788307864,0.088450948318589,0.172312628297138,0.0904986493010022,0.177906772420943,-0.17507979119826,0.33716564472826
390,0.1153,0.124427469996088,0.0273514920512086,0.0708195306522857,0.178035409339891,0.124927681423546,0.0285934476389086,0.0688855538574535,0.180969808989639,0.123448877138571,0.645933315265817,0.0668303257054168,0.180067428571725,0.137222314884197,0.0230294106701092,0.0920854993856008,0.182359130382794,0.139657528373699,0.0268064753554808,0.0871178021244957,0.192197254622902,0.1394487625173,0.601568520207763,0.0867189568284064,0.192178568206194,0.139482560553915,0.0922295583263137,0.186735562781516,0.100799455835735,0.182430162923967,-0.149877344642907,0.411650918202047
391,0.1153,0.111599191118335,0.0288495381397718,0.0550551353937673,0.168143246842902,0.11888166535408,0.0287871970005919,0.0624597960170604,0.1753035346911,0.120008237534452,0.652471364806916,0.0628166007913032,0.177199874277601,0.117595312917671,0.0234110877468904,0.0717104240948594,0.163480201740483,0.11584299053119,0.0266702979063903,0.0635701671777106,0.168115813884668,0.115480598827478,0.597295164975081,0.0631253692400414,0.167835828414914,0.118355498459797,0.0729845473131143,0.163726449606481,0.0716356742097353,0.163591169942863,-0.0655766573418457,0.313409274956008
392,0.1153,0.0959669323057811,0.0265799715346899,0.043871145387689,0.148062719223873,0.102743575094981,0.0292447642410169,0.045424890446223,0.160062259743739,0.103242751529974,0.656606137108895,0.0456886860148274,0.16079681704512,0.106594213493362,0.0235261602302517,0.0604837867475501,0.152704640239174,0.106509050897431,0.0269396525153745,0.053708302211273,0.159309799583589,0.106457615645644,0.602618084308235,0.053635811607075,0.159279419684214,0.10658657408127,0.0604815391513102,0.15269160901123,0.0422734314601644,0.159661850733853,-0.13899191442839,0.309313205719065
393,0.1153,0.05377828250598,0.025980031125656,0.00285835718246467,0.104698207829495,0.0532832509308443,0.0276827054997611,-0.00097385484331633,0.107540356705005,0.0513070976319758,0.621033367885753,-0.00312887718204075,0.105743072445992,0.0649383577093634,0.0237299832921105,0.0184284451030896,0.111448270315637,0.0667321960384294,0.0269408066928549,0.0139291852059781,0.119535206870881,0.0667026409585271,0.60244480326289,0.0138960256732645,0.11950925624379,0.0640585861853666,0.018101220863199,0.110015951507534,0.0237081395393634,0.110760934303388,-0.0439861316343633,0.19369804990993
394,0.1153,0.10145764587478,0.0301455822058148,0.0423733904583911,0.160541901291168,0.107643899638822,0.038128428974041,0.0329135520626086,0.182374247215036,0.105813353553107,0.853962026697395,0.0309602815906713,0.180666425515542,0.119053338393731,0.0238776607837136,0.0722539832225875,0.165852693564874,0.113282502932094,0.0274692602243944,0.0594437422103226,0.167121263653866,0.113404667277261,0.615564122799794,0.0594480929321183,0.167361241622403,0.113959446238852,0.0666262871809803,0.161292605296724,0.0592158904696775,0.170318721431907,-0.0881691642024567,0.336517039300989
395,0.1153,0.151169771042273,0.023586542531399,0.104940997160909,0.197398544923638,0.137195135488154,0.0292890668664469,0.0797896192891324,0.194600651687175,0.138676719037828,0.64697924807269,0.0819664875519167,0.19538695052374,0.155432095886582,0.0206448133752589,0.114969005203524,0.195895186569641,0.153621974169647,0.0237007682698684,0.107169321954775,0.200074626384519,0.15362642745583,0.529908744983031,0.107177878010207,0.200074976901453,0.153837165930718,0.113470089373405,0.19420424248803,0.116259216829413,0.201370096720137,-0.145161655147458,0.455824022767203
396,0.1153,0.110677731429582,0.025450415824581,0.0607958330218347,0.160559629837329,0.113191663766961,0.027517665884214,0.0592580296952954,0.167125297838627,0.111328156305659,0.618206328940473,0.0571399823809048,0.165516330230414,0.11806950894156,0.0235355292985911,0.0719407191592348,0.164198298723886,0.117653120875035,0.0265044630957936,0.0657053277777082,0.169600913972361,0.116656728677393,0.595887156497737,0.064424916474552,0.168888540880235,0.116573999001933,0.0704164886418058,0.16273150936206,0.0671179627994645,0.166348074319565,-0.126590023834628,0.353280177809341
397,0.1153,0.154267490632758,0.0247915731238649,0.105676900189891,0.202858081075624,0.127064638394314,0.0294529707900258,0.0693378764081529,0.184791400380474,0.130080601492468,0.638343255250031,0.0741273481531393,0.186033854831797,0.155181434746856,0.0217599539090721,0.112532708779823,0.197830160713889,0.15353104382402,0.0251520639943885,0.104233904258171,0.202828183389868,0.153638922316853,0.562418624206114,0.104340756315811,0.202937088317894,0.155074894295206,0.112191891332499,0.197957897257913,0.118333625807182,0.20335052094223,-0.133235254069497,0.478019408737528
398,0.1153,0.0736984128488397,0.0252364323503141,0.0242359143439426,0.123160911353737,0.0703997799356916,0.0266083864896588,0.0182483007292382,0.122551259142145,0.0679259318268849,0.596574835915203,0.0156338418654155,0.120218021788354,0.0719828053556997,0.0227572075017512,0.0273794982635626,0.116586112447837,0.0768072795818978,0.0259473251319038,0.0259514568282154,0.12766310233558,0.0767389599688112,0.580354298571654,0.0258686627933065,0.127609257144316,0.0739125303608523,0.0289968393026783,0.118828221419026,0.0345602961168706,0.121566451208956,-0.093272828628924,0.22804935336395
399,0.1153,0.11015978500578,0.0248102068255807,0.0615326731786524,0.158786896832909,0.0980843255839134,0.0261012002359517,0.0469269131681798,0.149241737999647,0.0982292251328381,0.582999630705106,0.0471270543723736,0.149331395893303,0.119296337182062,0.0235103358374899,0.0732169256761403,0.165375748687983,0.114831519441792,0.0260943284740358,0.0636875754319243,0.165975463451661,0.114832118137511,0.583442841241261,0.0636910982606685,0.165973138014353,0.119886086705691,0.0737287537868375,0.166043419624544,0.0938235375139808,0.177689346347023,-0.14242353010602,0.331140436283306
400,0.1153,0.13940746838046,0.0284257612115464,0.0836940001726936,0.195120936588227,0.153506777347601,0.0372439792526003,0.0805099193715473,0.226503635323655,0.1675182400908,0.925038724147229,0.086435020905495,0.248601459276105,0.139849186561303,0.0230197748890907,0.094731256846466,0.184967116276141,0.139828338325075,0.0252590968307402,0.0903214182548148,0.189335258395336,0.139911062678013,0.564622491062842,0.090419719229655,0.189402406126371,0.136819682229127,0.0928062118727605,0.180833152585493,0.0908518325981591,0.184988027284486,-0.155769293880754,0.415969718060754
401,0.1153,0.111160757157406,0.0263306061287684,0.0595537174539103,0.162767796860902,0.101394209561198,0.0271010872398516,0.0482770546292105,0.154511364493185,0.101933993757664,0.606840043492197,0.0487421186799386,0.155125868835389,0.104152290666113,0.022965252371711,0.0591412231216866,0.14916335821054,0.10975669156952,0.0264528520689082,0.0579100542260939,0.161603328912946,0.10979338877907,0.591501426314728,0.0579460027763798,0.161640774781761,0.103762515890402,0.0594326721593303,0.148092359621475,0.0514463035461012,0.15426802505622,-0.108420317391269,0.272106399631592
402,0.1153,0.124108977477347,0.0252469412353806,0.0746258819362018,0.173592073018492,0.122513866260679,0.0279489760670958,0.0677348797643992,0.177292852756958,0.121621858537696,0.626798377402058,0.0666805583594388,0.176563158715952,0.1386892396733,0.0227974287295912,0.0940071004231829,0.183371378923418,0.131675133991468,0.0262523249240428,0.0802215226299011,0.183128745353035,0.131102417068669,0.589815485734679,0.0794028102735047,0.182802023863833,0.137516267880758,0.0928869021668594,0.182145633594657,0.0939707010051281,0.187221338378363,-0.115119058216594,0.393503028490871
403,0.1153,0.0905270143818215,0.0352241350774726,0.0214889782434013,0.159565050520242,0.0894494560039328,0.0343488524376796,0.0221269423157999,0.156771969692066,0.0806934441064889,0.821762431399293,0.00866279111428736,0.152724097098691,0.11026996071309,0.0249842961392978,0.0613016401009832,0.159238281325197,0.104187410457843,0.0293571967098949,0.0466483622193914,0.161726458696295,0.102915568088588,0.671296482873649,0.044073836993118,0.161757299184059,0.109624798698864,0.0610327280858676,0.158216869311861,0.0622250073836842,0.167499896966794,-0.0932305636335579,0.287436679083026
404,0.1153,0.133398213594045,0.0251286012483335,0.0841470601654434,0.182649367022647,0.124407220782872,0.0261809397734563,0.0730935217454852,0.175720919820258,0.125047997513355,0.588094598092461,0.0734992331707766,0.176596761855933,0.133344762512226,0.0225767551420566,0.0890951355460151,0.177594389478436,0.135483422010239,0.0257090062846137,0.0850946956140819,0.185872148406395,0.135530946425172,0.574747126092471,0.0851521395876081,0.185909753262736,0.134004511179106,0.0898424869524717,0.178166535405741,0.0881851193538292,0.176793335931416,-0.131351046608728,0.425820685690317
405,0.1153,0.113033168768762,0.0254246563264566,0.0632017580495986,0.162864579487926,0.112354584782316,0.026409990867709,0.060591953849575,0.164117215715058,0.112073733161141,0.589399755244477,0.0604105667501239,0.163736899572158,0.118743138266106,0.0228015529955957,0.0740529156031573,0.163433360929055,0.113584529753817,0.0264768675774167,0.0616908228786437,0.16547823662899,0.113370912822247,0.592241571931721,0.0614586501957734,0.165283175448721,0.118196558332346,0.0731329352145679,0.163260181450123,0.0768349600745604,0.166564324525693,-0.0948924813570948,0.368359859088942
406,0.1153,0.0601187002439007,0.02602117161,0.00911814105276465,0.111119259435037,0.0520527067573026,0.0284873537907906,-0.00378148068749755,0.107886894202103,0.0502492136118107,0.654633171977187,-0.00713191388458753,0.107630341108209,0.0759841631279187,0.0225121808999857,0.0318610993504963,0.120107226905341,0.0749722688081257,0.025023458081934,0.0259271921988874,0.124017345417364,0.0748070506931259,0.559646596646724,0.0257518636207694,0.123862237765482,0.0689134468347502,0.0235259081161718,0.114300985553329,0.0203937754773412,0.124372537583114,-0.0517719595141709,0.199324246049617
407,0.1153,0.123814156535678,0.0247729413676424,0.0752600836639767,0.17236822940738,0.128372707208753,0.0252827542318508,0.0788194194843476,0.177925994933158,0.128525223039391,0.564934339304233,0.0790065448874702,0.178043901191313,0.129439100810507,0.0212744526205515,0.0877419398834222,0.171136261737592,0.131876323684379,0.0251604011783165,0.0825628435382995,0.181189803830458,0.131834748024263,0.562637489414552,0.0825173976418497,0.181152098406677,0.129722864093783,0.0874438166938857,0.172001911493681,0.090721811643179,0.174706841552773,-0.130980160661511,0.372972785795215
408,0.1153,0.158542371862727,0.0278804801640139,0.103897634869576,0.213187108855877,0.158641076964795,0.0294718059220937,0.100877398798137,0.216404755131453,0.15938320768081,0.68024273521779,0.0997573029926334,0.219009112368987,0.171421663554319,0.0228391017052794,0.126657846772725,0.216185480335914,0.170377361959015,0.0265065479145161,0.118425482692078,0.222329241225951,0.170380416174891,0.592678629466206,0.118429843766415,0.222330988583366,0.173192214893162,0.128258592558405,0.218125837227919,0.138676799408275,0.241808729427509,-0.114338808066272,0.48105483895326
409,0.1153,0.0692156123120308,0.0232146897863201,0.0237156564185736,0.114715568205488,0.0646528012461489,0.0252598938405034,0.0151443190654572,0.114161283426841,0.064186087084965,0.565052211841978,0.0146570769495662,0.113715097220364,0.0721726903932588,0.0208808632015493,0.0312469505521145,0.113098430234403,0.072269311358521,0.0231600240132659,0.0268764984114372,0.117662124305605,0.0722681136871953,0.518243372924064,0.0268420791859137,0.117694148188477,0.0710400634777093,0.0301473860179858,0.111932740937433,0.0365600232385996,0.111582038324112,-0.0418575168654379,0.169289597283152
410,0.1153,0.112339374956982,0.0263412490573181,0.0607114754968388,0.163967274417125,0.100755056704136,0.0279573007448174,0.0459597541393388,0.155550359268933,0.100697149092779,0.624398208550377,0.045966232990348,0.15542806519521,0.121795341651376,0.0234950782164821,0.0757458345331192,0.167844848769632,0.122413853484125,0.0255857075641922,0.0722667881393344,0.172560918828916,0.122432143143986,0.572213575198956,0.0722754118336981,0.172588874454273,0.109592289680146,0.0639808533709924,0.1552037259893,0.0592017405938192,0.162378404607127,-0.0668919839815668,0.299920607824608
411,0.1153,0.157558201932188,0.0228868714594166,0.112700758152934,0.202415645711442,0.158659506093056,0.0238425573496069,0.111928952388496,0.205390059797617,0.159563449048323,0.537981354401084,0.112407304188848,0.206719593907798,0.172683821576405,0.0212802464531298,0.130975304946134,0.214392338206675,0.166028498077943,0.0242701346430403,0.118459908277647,0.21359708787824,0.166123909947727,0.542591690089916,0.118563651347479,0.213684168547975,0.170190051440573,0.129142244341435,0.211237858539711,0.134325481853422,0.215629349161368,-0.190712091208709,0.488931578927661
412,0.1153,0.102298933635438,0.0256748805463178,0.0519770924572868,0.152620774813589,0.0981602606863178,0.0285525207771106,0.0421983482953495,0.154122173077286,0.10063893153844,0.631910017291602,0.0452495763688176,0.156028286708061,0.109926813216317,0.0227284011494363,0.0653799655372431,0.154473660895391,0.114065226101061,0.0259289218001414,0.0632454732148287,0.164884978987294,0.114224789042822,0.579267019027859,0.0634497961213601,0.164999781964285,0.112270837120638,0.0682232380733229,0.156318436167952,0.0831992749214723,0.178383033176516,-0.096075648403581,0.33247277780356
413,0.1153,0.121568060669293,0.019826234133006,0.0827093558195429,0.160426765519044,0.115781917873413,0.0244424766295443,0.067875543986544,0.163688291760282,0.115445088633146,0.547394850452242,0.0674638144642801,0.163426362802012,0.123846123371183,0.0222157494690325,0.0803040545223141,0.167388192220051,0.116546166452656,0.0267438773236792,0.0641291300912873,0.168963202814025,0.116122443748881,0.599235922534115,0.0635970992609147,0.168647788236847,0.125194677365582,0.0825071801316879,0.167882174599475,0.0893690572627653,0.17509247738022,-0.0934285816078058,0.350514199089815
414,0.1153,0.13303596100356,0.0253764853918213,0.0832989635813831,0.182772958425736,0.126532127411221,0.0271099245609676,0.0733976516481266,0.179666603174315,0.128884087478151,0.604961502415101,0.0758568737858647,0.181911301170437,0.138430460952827,0.0231643827204566,0.0930291050966302,0.183831816809024,0.136382980089426,0.0266567277742048,0.0841367537062962,0.188629206472556,0.136455272516401,0.595833570359369,0.0842281573456832,0.188682387687119,0.139230994429929,0.0945832210477624,0.183878767812095,0.0980580058876743,0.182888994421118,-0.0973256469291632,0.414955838049524
415,0.1153,0.0870806531870088,0.0256455990215822,0.0368162027427521,0.137345103631265,0.0896397470864351,0.0275384973683653,0.0356652840560882,0.143614210116782,0.0887673843655906,0.617610258425129,0.0346314583251504,0.142903310406031,0.0932960564309448,0.0237896343399925,0.0466692299191822,0.139922882942707,0.0961906476940851,0.0271542394513811,0.0429693163418014,0.149411979046369,0.0960687957140335,0.607340896949572,0.0428330188951119,0.149304572532955,0.0940349400534826,0.0484174684941492,0.139652411612816,0.0466395381513103,0.152073290548807,-0.123793673076234,0.269036375272474
416,0.1153,0.135100309264019,0.0254291671179071,0.085260057556071,0.184940560971967,0.134360452747814,0.026549969706585,0.0823234683322783,0.18639743716335,0.134952084052498,0.594388605422341,0.0828516256428923,0.187052542462104,0.149121732817232,0.0232503985782341,0.103551788977692,0.194691676656772,0.149254592773232,0.0258450218115371,0.0985992808429672,0.199909904703497,0.149351685488571,0.578024370179208,0.09868561554118,0.200017755435961,0.144962631018942,0.100607416644013,0.189317845393871,0.108625959417947,0.183634637891887,-0.121909494565207,0.453269810987482
417,0.1153,0.110874183861215,0.0239168857403167,0.0639979491878348,0.157750418534595,0.116808616794897,0.0250816451884059,0.0676494955526094,0.165967738037185,0.11738447891922,0.564020340378951,0.0679459163054474,0.166823041532992,0.120707251312965,0.0213812698799797,0.0788007324044734,0.162613770221456,0.11429557111577,0.0252112493754125,0.0648824303347032,0.163708711896836,0.113481941648173,0.570069961269848,0.0635131063832352,0.163450776913111,0.117837405729418,0.0753404589054979,0.160334352553337,0.0787076668243774,0.160383350980149,-0.101741356407472,0.330219214555033
418,0.1153,0.129096666148953,0.0254234086729369,0.0792677007857532,0.178925631512152,0.117191489950018,0.0259702968389693,0.0662906434778236,0.168092336422212,0.116911044202902,0.582899853269055,0.0658176193203195,0.168004469085485,0.131913706179711,0.0228689652297551,0.087091357965692,0.176736054393729,0.13688899168334,0.0265194430754216,0.0849118383654532,0.188866145001226,0.136894574145694,0.592951344164272,0.0849200972399677,0.188869051051421,0.124620069785715,0.0798980882386294,0.169342051332801,0.0876769273699427,0.174288116691167,-0.120990840396233,0.383854046377544
419,0.1153,0.115258324989312,0.0259289427128866,0.0644385311148522,0.166078118863772,0.10449221407318,0.0288588219536694,0.0479299624077342,0.161054465738626,0.0990354481321826,0.665861017574096,0.0406701565767585,0.157400739687607,0.119537019127971,0.0231151789241938,0.0742321009403521,0.16484193731559,0.119463189962748,0.0269595983760388,0.0666233481080477,0.172303031817449,0.119075319924927,0.60586566211145,0.0659688531409331,0.17218178670892,0.120594942677557,0.074719361534211,0.166470523820903,0.0728131762312803,0.177380837195807,-0.0992877553158794,0.352542057088804
420,0.1153,0.0935611431258952,0.0251690552517062,0.0442307013076524,0.142891584944138,0.097323947881555,0.0267614703994943,0.0448724297252114,0.149775466037899,0.0942590883659588,0.593008789012592,0.0422795761972689,0.146238600534649,0.105393482810565,0.0228833847072026,0.0605428729400736,0.150244092681057,0.106549517082914,0.0259468054077173,0.0556947129699189,0.157404321195909,0.106341876244247,0.580677351394792,0.0554432622402858,0.157240490248207,0.105976731712641,0.0609005256199249,0.151052937805357,0.0688390892066498,0.15638900901713,-0.0490524700680275,0.31004735225431
421,0.1153,0.128169326334515,0.0242833254601608,0.0805748830077351,0.175763769661294,0.133163826658073,0.0262058814545868,0.0818012428239567,0.184526410492189,0.133004161074683,0.585896727709074,0.0816480485653579,0.184360273584008,0.144590164572744,0.0224023471207338,0.100682371046941,0.188497958098547,0.142130025648878,0.0245985960769949,0.0939176632677203,0.190342388030037,0.142353804249049,0.551205361713652,0.0940385240415689,0.190669084456529,0.144257733893801,0.102479452983749,0.186036014803852,0.0867743628228667,0.196853823853543,-0.0566251909101577,0.391143168320012
422,0.1153,0.0499643598702886,0.0247091035312771,0.00153540685871394,0.0983933128818632,0.0612729383552717,0.0252757299230823,0.0117334180230691,0.110812458687474,0.0611849728099533,0.56531024471248,0.0116333450962308,0.110736600523676,0.0612675505329318,0.0226965999690097,0.0167830320221599,0.105752069043704,0.0602940346855733,0.0256680769546781,0.00998552830200166,0.110602541069145,0.0598063964567431,0.574524561168343,0.00944709829492958,0.110165694618557,0.0637671335909408,0.01906054787593,0.108473719305952,0.0228136424243264,0.108015099476575,-0.0568063644597159,0.174625648020777
423,0.1153,0.10260998331693,0.0250338734111013,0.0535444930376362,0.151675473596223,0.127458976591121,0.0440576019823131,0.0411076634605864,0.213810289721655,0.137968363571709,1.06413197085118,0.04469308375663,0.231243643386788,0.106790293584274,0.0211366295336639,0.0653632609437274,0.148217326224821,0.101409179788424,0.0255545149297722,0.0513232508836798,0.151495108693169,0.101024844258758,0.571234597316361,0.0509539241433529,0.151095764374163,0.105200291408973,0.0641190561987674,0.146281526619178,0.0730312292013768,0.165914977497277,-0.0966127466318583,0.276392229013894
424,0.1153,0.0959923314600194,0.0241835736766546,0.0485933980363054,0.143391264883733,0.120705446021264,0.0352319340719522,0.0516521241345477,0.18975876790798,0.117779528219464,0.768244077969407,0.0504399657387358,0.185119090700193,0.11412090247259,0.0218254394036445,0.0713438272946855,0.156897977650495,0.11482586415572,0.02416433286542,0.0674646420290591,0.162187086282381,0.115052957773928,0.540454229209844,0.067680055880502,0.162425859667354,0.106740264605106,0.0648919376359939,0.148588591574218,0.0719423753992946,0.164421799682791,-0.15539997217521,0.315977448370642
